added_edge_correction_rel_max,added_edge_correction_rel_median,added_edge_correction_rel_p90,added_edge_fraction,added_edge_negative_lambda_fraction,assembly_seconds,boundary_band_live,boundary_edge_correction_rel_max,boundary_edge_correction_rel_median,boundary_edge_correction_rel_p90,boundary_edge_fraction,boundary_edge_negative_lambda_fraction,cloud_seconds,cls_regularization,comparator_id,condition_estimate,constraint_resid_inf,constraint_resid_l2,core_edge_correction_rel_max,core_edge_correction_rel_median,core_edge_correction_rel_p90,core_edge_fraction,core_edge_negative_lambda_fraction,correction_abs_max,correction_abs_median,correction_rel_l2,correction_rel_max,correction_rel_median,correction_rel_p90,domain,effective_weight_added_edge_median,effective_weight_added_edge_p90,effective_weight_boundary_edge_median,effective_weight_boundary_edge_p90,effective_weight_core_edge_median,effective_weight_core_edge_p90,effective_weight_median,effective_weight_original_boundary_edge_median,effective_weight_original_boundary_edge_p90,effective_weight_original_core_edge_median,effective_weight_original_core_edge_p90,effective_weight_original_edge_median,effective_weight_original_edge_p90,effective_weight_p90,h,l2,lambda_ratio_median,linf,max_local_cond,max_reproduction_defect,median_local_cond,median_local_sigma_min,median_selected_neighbors,method,n_added_edges,n_edges,n_points,negative_lambda_fraction,original_boundary_edge_correction_rel_max,original_boundary_edge_correction_rel_median,original_boundary_edge_correction_rel_p90,original_boundary_edge_fraction,original_boundary_edge_negative_lambda_fraction,original_core_edge_correction_rel_max,original_core_edge_correction_rel_median,original_core_edge_correction_rel_p90,original_core_edge_fraction,original_core_edge_negative_lambda_fraction,original_edge_correction_rel_max,original_edge_correction_rel_median,original_edge_correction_rel_p90,original_edge_fraction,original_edge_negative_lambda_fraction,problem,protected_interface_nodes,seed,solve_seconds,total_seconds,trial,unstable
nan,nan,nan,0.0,nan,0.2865249209999945,0.0,4.747284461178642,0.8176799353780134,2.0940329279434753,0.4788732394366197,0.4164705882352941,0.33205732199999716,,,374.5668737128937,6.114900252818245e-16,4.3053416323410745e-15,3.223859085452949,0.40014945083158215,1.8506953534679769,0.5211267605633803,0.3216216216216216,1.014067195983022,0.1765285018687887,0.6430725307331491,4.747284461178642,0.5902304536623237,1.989933184001715,ellipse,nan,nan,13.398386766514573,50.31190054876934,16.180122108114876,70.15035730190688,14.860142284745242,13.398386766514573,50.31190054876934,16.180122108114876,70.15035730190688,14.860142284745242,66.57977215408529,66.57977215408529,0.1,0.12365578225724788,0.7659104918019324,0.3202271618278882,25.049187359799504,,9.42024629325784,,,ccpfm_flux,0,3550,268,0.36704225352112674,4.747284461178642,0.8176799353780134,2.0940329279434753,0.4788732394366197,0.4164705882352941,3.223859085452949,0.40014945083158215,1.8506953534679769,0.5211267605633803,0.3216216216216216,4.747284461178642,0.5902304536623237,1.989933184001715,1.0,0.36704225352112674,smooth_variable,0,8101,0.00525685499999895,0.6238390979999906,1,False
,,,,,0.16603529099998582,,,,,,,0.19071862800001327,1e-12,CLS-GFD-type-v1,62.2637517924358,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.07442649515205496,,0.2708414737267034,930.9879904110596,3.681236648844788e-09,230.36877186473464,0.01913167587716241,34.0,cls_gfd,,,264,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.0010594430000026023,0.3578133620000017,3,False
,,,,,0.04949962200001323,,,,,,,0.04255108499998528,,,24.35287614198036,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,1.0447670918203633,,5.339542628838422,21.992602049234332,,11.979131413420497,,,wls_strong,,,84,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.00020766800000160401,0.09225837500000011,0,False
,,,,,0.028274649000024965,,,,,,,0.046727716999981794,1e-12,CLS-GFD-type-v1,17.139868786412595,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,0.33553118038965346,,1.4091143405616982,864.5793057255155,8.743556989543322e-10,343.17300484399766,0.01249052324828358,22.0,cls_gfd,,,84,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.0002360799999792107,0.07523844599998597,0,False
,,,,,0.17632202400000097,,,,,,,0.32350343200002385,,,60.73453778860739,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.10708125267642113,,0.41460438671802147,21.29703621114691,,9.230692449669867,,,wls_strong,,,264,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.0009480069999767693,0.5007734630000016,3,False
,,,,,0.04328206100001353,,,,,,,0.02277116799999135,,,36.12296685229012,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,34.5621984415467,,257.04923049247884,21.555357002665605,,11.905242590610746,,,wls_strong,,,85,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.00020147899999756191,0.06625470800000244,1,True
,,,,,0.2961245930000018,,,,,,,0.3532310589999952,1e-12,CLS-GFD-type-v1,85.23233114731315,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.06672115644679463,,0.20920721693363076,828.7967460973995,3.748098720279813e-09,236.48197079587726,0.01952954130207142,34.0,cls_gfd,,,268,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.005142946000006532,0.6544985980000035,2,False
nan,nan,nan,0.0,nan,0.06827399599998785,0.0,4.007323174436563,0.46200854854221285,2.201679908295951,0.9127906976744186,0.3363057324840764,0.04242040100001532,,,26.291709440267496,6.35317527752921e-11,2.4054014191523365e-10,1.9620102737940195,0.2432392875428933,1.1547235942985365,0.0872093023255814,0.17333333333333334,0.6776711524133551,0.10881377932718561,0.5625300858974415,4.007323174436563,0.44772952544472266,2.1509323429852607,star,nan,nan,4.311105871262327,22.40414685614461,4.624189316908555,18.872361847719446,4.319579739302673,4.311105871262327,22.40414685614461,4.624189316908555,18.872361847719446,4.319579739302673,22.10453971482783,22.10453971482783,0.2,0.13580680105656828,0.8584890747817968,0.2880050769347746,28.34313570618639,,14.272039880133184,,,ccpfm_flux,0,860,84,0.32209302325581396,4.007323174436563,0.46200854854221285,2.201679908295951,0.9127906976744186,0.3363057324840764,1.9620102737940195,0.2432392875428933,1.1547235942985365,0.0872093023255814,0.17333333333333334,4.007323174436563,0.44772952544472266,2.1509323429852607,1.0,0.32209302325581396,smooth_variable,0,8100,0.00017391800000154944,0.11086831500000471,0,False
,,,,,0.13827285200000006,,,,,,,0.1824764010000024,1e-12,CLS-GFD-type-v1,68.54141054506643,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.07002846625468921,,0.25377743395402275,1054.180713715391,3.0303581866064633e-09,234.68965618287217,0.019266361833136857,34.0,cls_gfd,,,265,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.0011083560000031412,0.3218576090000056,4,False
nan,nan,nan,0.0,nan,0.02097291799998402,0.0,3.7876520386314874,0.4762467160391964,2.246549911263523,0.9140811455847255,0.3224543080939948,0.024017028000002938,,,24.55278391027275,5.565377152183526e-11,2.4321981790450825e-10,2.3469166555766448,0.22589036601637896,1.0570915807534547,0.08591885441527446,0.125,0.6996510813291519,0.10915602468458173,0.5625706711750238,3.7876520386314874,0.4429265787629998,2.1598722362520664,star,nan,nan,4.416137313802674,22.540791765908637,4.925909978483821,20.25046554138871,4.455772735118406,4.416137313802674,22.540791765908637,4.925909978483821,20.25046554138871,4.455772735118406,22.412250349539292,22.412250349539292,0.2,0.133398444897119,0.8769874827412425,0.28208975339723863,28.619689739066352,,14.664716296771985,,,ccpfm_flux,0,838,84,0.3054892601431981,3.7876520386314874,0.4762467160391964,2.246549911263523,0.9140811455847255,0.3224543080939948,2.3469166555766448,0.22589036601637896,1.0570915807534547,0.08591885441527446,0.125,3.7876520386314874,0.4429265787629998,2.1598722362520664,1.0,0.3054892601431981,smooth_variable,0,8102,0.00017624200000909696,0.045166187999996055,2,False
,,,,,0.06257063800001106,,,,,,,0.0633494039999789,1e-12,CLS-GFD-type-v1,25.753621319490517,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,0.3913308199563158,,1.7386951348563935,921.5674723867525,8.768585857410471e-10,380.9664381551727,0.011455163864985208,26.0,cls_gfd,,,85,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.00026180899999417306,0.12618185099998414,1,False
nan,nan,nan,0.0,nan,0.05088457700000504,0.0,4.627454226846075,0.45882602120119576,2.2507622841492667,0.9224629418472063,0.3337453646477132,0.04311899900000071,,,28.49199914969195,5.919771964291165e-11,2.1709909311525825e-10,1.8149564831194391,0.22059548135067336,0.9144420914599244,0.07753705815279362,0.07352941176470588,0.6733821048883109,0.10521267781490672,0.5616665393982598,4.627454226846075,0.43382872418980284,2.189523772979801,star,nan,nan,4.292245267818542,22.1079266140868,5.756795956651246,22.039709517005953,4.455772735118425,4.292245267818542,22.1079266140868,5.756795956651246,22.039709517005953,4.455772735118425,22.1079266140868,22.1079266140868,0.2,0.137872693854377,0.8507989302918108,0.2969157854889304,28.223358726796512,,14.141495986198196,,,ccpfm_flux,0,877,85,0.31356898517673887,4.627454226846075,0.45882602120119576,2.2507622841492667,0.9224629418472063,0.3337453646477132,1.8149564831194391,0.22059548135067336,0.9144420914599244,0.07753705815279362,0.07352941176470588,4.627454226846075,0.43382872418980284,2.189523772979801,1.0,0.31356898517673887,smooth_variable,0,8101,0.00017413899999496607,0.09417771500000072,1,False
,,,,,0.04843381999998542,,,,,,,0.0480497190000051,,,30.72936123931289,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,1.1878652744349643,,5.232949719140806,21.91800606733753,,11.653422646970116,,,wls_strong,,,84,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.00019740300001558353,0.0966809420000061,2,False
,,,,,0.05918162599999732,,,,,,,0.048403353999987075,1e-12,CLS-GFD-type-v1,18.375971605544123,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,0.42785324008710046,,1.6511638161276005,864.5793057255155,8.680016705397975e-10,344.825388049369,0.01142511710930015,22.0,cls_gfd,,,84,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.00020064800000341165,0.10778562799998781,2,False
,,,,,0.01411938299997928,,,,,,,0.02536132400001634,,,28.46387748343982,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,1.0248139349610808,,5.246264838441008,22.04430604092674,,11.18506116182163,,,wls_strong,,,85,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.00020019699999807017,0.03968090399999369,3,False
,,,,,0.18023268999999686,,,,,,,0.3265549680000106,,,64.61527613652959,,,,,,,,,,,,,,ellipse,,,,,,,,,,,,,,,0.1,0.12096190251291382,,0.6301019142074964,21.467689395236132,,9.217089375909936,,,wls_strong,,,265,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.0008917540000084045,0.5076794120000159,4,False
nan,nan,nan,0.0,nan,0.04416839600000344,0.0,3.6472744562931996,0.4742614247140825,2.1718069398483406,0.9174757281553398,0.3333333333333333,0.022857356000002937,,,27.964814450560457,5.5821748265461046e-11,2.1545868093526234e-10,1.6988248630299263,0.21108958229266092,1.1604580407124452,0.0825242718446602,0.14705882352941177,0.7006064549706524,0.10410858289349362,0.5560753075053375,3.6472744562931996,0.43710043306671165,2.11984337658347,star,nan,nan,4.273442190673821,22.1079266140868,5.493139677523187,20.61059213166667,4.328485141968912,4.273442190673821,22.1079266140868,5.493139677523187,20.61059213166667,4.328485141968912,22.107926614086804,22.107926614086804,0.2,0.14145637586315285,0.8478384558269402,0.2914425140434682,28.673273985999277,,14.627467856407147,,,ccpfm_flux,0,824,83,0.3179611650485437,3.6472744562931996,0.4742614247140825,2.1718069398483406,0.9174757281553398,0.3333333333333333,1.6988248630299263,0.21108958229266092,1.1604580407124452,0.0825242718446602,0.14705882352941177,3.6472744562931996,0.43710043306671165,2.11984337658347,1.0,0.3179611650485437,smooth_variable,0,8104,0.00016615699999533717,0.06719190900000171,4,False
,,,,,0.041246128000011595,,,,,,,0.046743669999983695,,,138.27800512091434,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,0.9757250214322365,,5.215195697122816,22.233580072382825,,11.917358691842065,,,wls_strong,,,83,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.00021606000001384018,0.08820585800000913,4,False
nan,nan,nan,0.0,nan,0.05307683200001634,0.0,6.106881148636814,0.4716468188325044,2.135657012692353,0.9146198830409357,0.31841432225063937,0.04848387399999865,,,26.017294518057515,5.621651928688909e-11,2.3040727371826463e-10,1.66858620529235,0.2483840952680666,1.17429280063481,0.08538011695906433,0.136986301369863,0.8304421950490007,0.10837014637973767,0.5723198066453951,6.106881148636814,0.44945415098539293,2.084467806196624,star,nan,nan,4.474551644981213,22.404146856144706,5.274395807296345,24.16965693931478,4.561585245383878,4.474551644981213,22.404146856144706,5.274395807296345,24.16965693931478,4.561585245383878,22.420353842933842,22.420353842933842,0.2,0.12873129380358056,0.8592620106863836,0.2695382542319206,27.931422410654314,,13.239541475865344,,,ccpfm_flux,0,855,85,0.30292397660818715,6.106881148636814,0.4716468188325044,2.135657012692353,0.9146198830409357,0.31841432225063937,1.66858620529235,0.2483840952680666,1.17429280063481,0.08538011695906433,0.136986301369863,6.106881148636814,0.44945415098539293,2.084467806196624,1.0,0.30292397660818715,smooth_variable,0,8103,0.0001774939999847902,0.10173819999999978,3,False
,,,,,0.06312875700001541,,,,,,,0.04866632499999923,1e-12,CLS-GFD-type-v1,28.546084905017725,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,0.3724713107057795,,1.4445977736773918,864.5793057255155,8.764464709543063e-10,287.3688474556811,0.013701744835138432,22.0,cls_gfd,,,85,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.00025621999998293177,0.11205130199999758,3,False
,,,,,0.042133796000001666,,,,,,,0.06943407800000045,1e-12,CLS-GFD-type-v1,17.853328168896173,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.2,0.4345895245100467,,1.8458393359945529,928.801365248932,9.73595426501106e-10,378.8946926279688,0.013040435730148339,30.0,cls_gfd,,,83,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.00020427300000847026,0.11177214700001059,4,False
nan,nan,nan,0.0,nan,0.2829685909999853,0.0,5.031531950421333,0.8113514666939845,2.1503500569456713,0.48679678530424797,0.4115566037735849,0.32905220600000007,,,352.62143847645547,9.818534874028728e-16,4.4217690366261195e-15,3.2535518783087927,0.3856208628315385,1.8523701915703015,0.513203214695752,0.3232662192393736,0.9670185083377187,0.17402916879046637,0.6439048085541784,5.031531950421333,0.6038295260239959,1.9566049038230502,ellipse,nan,nan,12.834256602351871,48.89250059242153,16.013411946223087,69.47016189859698,14.441528103485902,12.834256602351871,48.89250059242153,16.013411946223087,69.47016189859698,14.441528103485902,64.41921686540192,64.41921686540192,0.1,0.1942357419750342,0.7651308444030583,0.4160692253663447,25.959759291035923,,9.45221855175036,,,ccpfm_flux,0,3484,264,0.36624569460390355,5.031531950421333,0.8113514666939845,2.1503500569456713,0.48679678530424797,0.4115566037735849,3.2535518783087927,0.3856208628315385,1.8523701915703015,0.513203214695752,0.3232662192393736,5.031531950421333,0.6038295260239959,1.9566049038230502,1.0,0.36624569460390355,smooth_variable,0,8103,0.0037374380000017027,0.615758234999987,3,False
,,,,,0.05815712599999756,,,,,,,0.036539329000021326,1e-12,CLS-GFD-type-v1,27.236920618673807,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.18779500825531206,,0.7737492755402147,826.883838395492,1.7272743235707821e-09,305.055786211121,0.014485966157932895,24.0,cls_gfd,,,116,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.00034086599998772726,0.09503732100000661,0,False
,,,,,0.027519628000021612,,,,,,,0.08402091499999642,,,35.05006816186163,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.4713014372405111,,1.4974298879722223,22.515761648280286,,10.674755817183158,,,wls_strong,,,117,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.00030485299998872506,0.11184539600000676,1,False
,,,,,0.04105677700002275,,,,,,,0.09563946499997655,,,38.27314816497859,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.40733109622606434,,1.0557838406916376,22.808247624251,,10.635833692407124,,,wls_strong,,,116,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.0002895399999829351,0.13698578199998224,0,False
nan,nan,nan,0.0,nan,0.29811419699998964,0.0,4.805887730887296,0.791078561119227,2.1344635595795425,0.4839080459770115,0.41211401425178146,0.3315447610000035,,,349.9136677052493,6.765421556309548e-16,4.240050605177076e-15,3.31393230301075,0.40831288230100027,1.8597363825125575,0.5160919540229885,0.3212694877505568,0.987974449370687,0.17947373427035274,0.6447786373097126,4.805887730887296,0.6087752677421463,1.9666916054518297,ellipse,nan,nan,13.594995935020478,52.90503317002286,15.451418526911876,70.00822056838895,14.714578632928403,13.594995935020478,52.90503317002286,15.451418526911876,70.00822056838895,14.714578632928403,64.70998960866487,64.70998960866487,0.1,0.1532686278291425,0.7649931375758421,0.325726082126887,24.34894351304105,,9.417571025288641,,,ccpfm_flux,0,3480,265,0.3652298850574713,4.805887730887296,0.791078561119227,2.1344635595795425,0.4839080459770115,0.41211401425178146,3.31393230301075,0.40831288230100027,1.8597363825125575,0.5160919540229885,0.3212694877505568,4.805887730887296,0.6087752677421463,1.9666916054518297,1.0,0.3652298850574713,smooth_variable,0,8104,0.001049808999994184,0.6307087669999873,4,False
nan,nan,nan,0.0,nan,0.06772624300000984,0.0,3.9300377214795654,0.4839593921363893,2.1204951968606305,0.8839907192575406,0.30533683289588803,0.0860838469999976,,,60.00690796772437,6.720004760984999e-11,3.3721386743998063e-10,2.5033859273257777,0.3089522346063022,1.5405536034655338,0.11600928074245939,0.28,0.8499461506084307,0.10657075300802252,0.5502936385348324,3.9300377214795654,0.4678426964784261,2.057271843154596,star,nan,nan,6.180042937835874,33.40231714358487,7.899288125730518,33.63054474653375,6.359601538372432,6.180042937835874,33.40231714358487,7.899288125730518,33.63054474653375,6.359601538372432,33.40231714358491,33.40231714358491,0.16,0.11300820560018444,0.8256482546398838,0.2915261941665242,30.329354940102334,,11.694698545951837,,,ccpfm_flux,0,1293,116,0.3023975251353442,3.9300377214795654,0.4839593921363893,2.1204951968606305,0.8839907192575406,0.30533683289588803,2.5033859273257777,0.3089522346063022,1.5405536034655338,0.11600928074245939,0.28,3.9300377214795654,0.4678426964784261,2.057271843154596,1.0,0.3023975251353442,smooth_variable,0,8100,0.0002805660000149146,0.15409065600002236,0,False
,,,,,0.06014142099999731,,,,,,,0.03561605900000586,1e-12,CLS-GFD-type-v1,33.261270028490976,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.19158839866807703,,0.571504650938381,765.9272526439195,1.4903527301157737e-09,291.3741259548256,0.012553136532526005,26.0,cls_gfd,,,118,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.00033537799998839546,0.09609285799999157,2,False
,,,,,0.09253750999999966,,,,,,,0.08890187099999025,1e-12,CLS-GFD-type-v1,31.826081700548976,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.18093675819412403,,0.49853376576289343,778.8635063353922,1.5215881887797877e-09,326.52737430887976,0.015294770044029269,30.0,cls_gfd,,,117,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.00033160200001702833,0.18177098300000694,1,False
,,,,,0.07131050399999594,,,,,,,0.086442911000006,,,26.8676940036885,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.33635599311026976,,0.8505014303791485,22.249026257875627,,10.723366034545661,,,wls_strong,,,118,,,,,,,,,,,,,,,,,smooth_variable,,8102,0.0002929150000170466,0.158046330000019,2,False
nan,nan,nan,0.0,nan,0.08349864999999568,0.0,4.814719564711894,0.4640586352370837,2.135269226115849,0.8714613618974751,0.30816505706760317,0.08598866599999155,,,61.19920855994646,8.048459121390295e-11,3.3822840667827994e-10,2.544137575247784,0.31832163054010654,1.6843832195734538,0.12853863810252486,0.22023809523809523,0.8736346237978437,0.10678125436758501,0.5561453478430202,4.814719564711894,0.4508997513118411,2.04641934904648,star,nan,nan,6.3596015383724405,33.01097355863459,7.633778859523339,33.78841302469716,6.440180176669157,6.3596015383724405,33.01097355863459,7.633778859523339,33.78841302469716,6.440180176669157,33.01097355863646,33.01097355863646,0.16,0.136274859443866,0.8241198776615395,0.26554489875062126,29.71291940348776,,11.848175452072967,,,ccpfm_flux,0,1307,117,0.29686304514154555,4.814719564711894,0.4640586352370837,2.135269226115849,0.8714613618974751,0.30816505706760317,2.544137575247784,0.31832163054010654,1.6843832195734538,0.12853863810252486,0.22023809523809523,4.814719564711894,0.4508997513118411,2.04641934904648,1.0,0.29686304514154555,smooth_variable,0,8101,0.00028620500000897664,0.1697735209999962,1,False
,,,,,0.020480286999998043,,,,,,,0.03749843299999611,,,26.637450158720128,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.3375417646410143,,1.0986575794924636,23.61904822000513,,11.453283114929484,,,wls_strong,,,115,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.0003793230000042058,0.05835804299999836,4,False
nan,nan,nan,0.0,nan,0.09508822699999087,0.0,3.5549821698508066,0.5043664090047635,2.0270914577564643,0.8600299401197605,0.3167972149695387,0.0678708070000198,,,46.37362921116551,1.0546495621266416e-10,3.600917682735729e-10,2.5531030735755382,0.28821891939383404,1.6626168263694452,0.13997005988023953,0.23529411764705882,0.9003096593854588,0.1162096415161808,0.5549421054076437,3.5549821698508066,0.4692715483633554,1.9844250168579904,star,nan,nan,6.31245679708172,33.010973558636124,8.17033904988462,32.49823444898999,6.419803620218789,6.31245679708172,33.010973558636124,8.17033904988462,32.49823444898999,6.419803620218789,33.01097355863534,33.01097355863534,0.16,0.10003613818807174,0.8065549081150507,0.25232636967245625,30.02312511195989,,11.437899359498264,,,ccpfm_flux,0,1336,118,0.30538922155688625,3.5549821698508066,0.5043664090047635,2.0270914577564643,0.8600299401197605,0.3167972149695387,2.5531030735755382,0.28821891939383404,1.6626168263694452,0.13997005988023953,0.23529411764705882,3.5549821698508066,0.4692715483633554,1.9844250168579904,1.0,0.30538922155688625,smooth_variable,0,8102,0.0002872059999958765,0.16324624000000654,2,False
,,,,,0.0638598820000027,,,,,,,0.09879223600000842,,,50.4686758389145,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.34769793073065647,,1.0835581564231966,20.04032907284064,,10.653569798059213,,,wls_strong,,,119,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.006075951000013902,0.16872806900002502,3,False
nan,nan,nan,0.0,nan,0.08727843200000507,0.0,4.248453955025707,0.5053400238955891,2.048443970708607,0.8626734842951059,0.31837425910245554,0.07212833799999885,,,66.03526324901206,1.1927295956448702e-10,3.8700700867618217e-10,2.486159528643241,0.30126934595326993,1.755021993899142,0.13732651570489407,0.22872340425531915,0.9479201704372087,0.11586485120167149,0.55683207849862,4.248453955025707,0.47238160215639924,2.0077616053012353,star,nan,nan,6.359601538372469,33.01097355863451,8.418393686071832,35.41206409054812,6.441354638801585,6.359601538372469,33.01097355863451,8.418393686071832,35.41206409054812,6.441354638801585,33.40231714358486,33.40231714358486,0.16,0.11158030155166347,0.803329547331783,0.2797232686836645,30.687855690186293,,11.361830599772585,,,ccpfm_flux,0,1369,119,0.3060628195763331,4.248453955025707,0.5053400238955891,2.048443970708607,0.8626734842951059,0.31837425910245554,2.486159528643241,0.30126934595326993,1.755021993899142,0.13732651570489407,0.22872340425531915,4.248453955025707,0.47238160215639924,2.0077616053012353,1.0,0.3060628195763331,smooth_variable,0,8103,0.00033315400000333284,0.15973992400000725,3,False
,,,,,0.07676228799999762,,,,,,,0.0888978449999911,1e-12,CLS-GFD-type-v1,32.436046386089394,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.1968602337766443,,0.7476462615911216,800.7756460809832,1.5998651292647992e-09,272.3999721212129,0.015370693320397696,26.0,cls_gfd,,,119,,,,,,,,,,,,,,,,,smooth_variable,,8103,0.00034423200000333054,0.16600436499999205,3,False
nan,nan,nan,0.0,nan,0.08233738499998822,0.0,4.256763833387464,0.5000007948363109,2.0896868814411786,0.879163439194423,0.3066079295154185,0.09191466500001866,,,62.52637919550421,8.657041750126382e-11,3.362737944445996e-10,2.259045771962254,0.37413259351397665,1.5547315290128259,0.12083656080557707,0.24358974358974358,0.6917878037792775,0.10762857452705399,0.5535573619169711,4.256763833387464,0.4803499968562613,2.0010212367216433,star,nan,nan,6.0366419535183296,33.010973558636785,7.416362871052753,28.468274905766535,6.173252732892732,6.0366419535183296,33.010973558636785,7.416362871052753,28.468274905766535,6.173252732892732,31.92521244891838,31.92521244891838,0.16,0.10678620337383936,0.8053719080454438,0.2458256647144098,30.442586827250086,,12.27447555822983,,,ccpfm_flux,0,1291,115,0.29899302865995353,4.256763833387464,0.5000007948363109,2.0896868814411786,0.879163439194423,0.3066079295154185,2.259045771962254,0.37413259351397665,1.5547315290128259,0.12083656080557707,0.24358974358974358,4.256763833387464,0.4803499968562613,2.0010212367216433,1.0,0.29899302865995353,smooth_variable,0,8104,0.0002762700000005225,0.1745283200000074,4,False
,,,,,0.08537606599998071,,,,,,,0.08181634199999621,1e-12,CLS-GFD-type-v1,27.99408317791414,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.16,0.1917239271312432,,0.6085779210480524,775.5707404604368,1.5274643772045238e-09,349.17828824727974,0.014239354950927912,30.0,cls_gfd,,,115,,,,,,,,,,,,,,,,,smooth_variable,,8104,0.008378901000014594,0.17557130899999152,4,False
,,,,,0.08560394500000257,,,,,,,0.06311149099997237,1e-12,CLS-GFD-type-v1,48.20111053482736,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.12,0.07790835091887326,,0.42195783286375,741.1255486172876,2.7775506339366984e-09,259.87051322007744,0.016336914060916374,30.0,cls_gfd,,,180,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.0005007840000246233,0.14921621999999957,0,False
,,,,,0.09203897000000438,,,,,,,0.16504409899999928,,,68.70782918529028,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.12,0.2623516891316369,,2.3895965587047265,20.215931253445,,9.395000242843706,,,wls_strong,,,180,,,,,,,,,,,,,,,,,smooth_variable,,8100,0.00045684799999889947,0.25753991700000256,0,False
nan,nan,nan,0.0,nan,0.0883469370000114,0.0,5.145389481760224,0.6011968079822186,2.0538321943562505,0.773394495412844,0.3279952550415184,0.1274645860000021,,,82.37988510638462,1.569599034079161e-10,5.632750679290724e-10,2.5274953607306547,0.3086898400240941,1.6932764477293343,0.22660550458715598,0.27530364372469635,0.8180214484755437,0.13310215938035957,0.5894900979969606,5.145389481760224,0.5370988563140064,1.9546605453803307,star,nan,nan,10.31903249473331,47.72438132495478,12.497434771575236,52.005944045896506,10.793522522553408,10.31903249473331,47.72438132495478,12.497434771575236,52.005944045896506,10.793522522553408,51.00430153619095,51.00430153619095,0.12,0.07841988668063242,0.7651960130325939,0.21265953624182832,36.79968138302206,,9.958831519467381,,,ccpfm_flux,0,2180,180,0.31605504587155964,5.145389481760224,0.6011968079822186,2.0538321943562505,0.773394495412844,0.3279952550415184,2.5274953607306547,0.3086898400240941,1.6932764477293343,0.22660550458715598,0.27530364372469635,5.145389481760224,0.5370988563140064,1.9546605453803307,1.0,0.31605504587155964,smooth_variable,0,8100,0.0004637190000096325,0.21627524200002313,0,False
,,,,,0.09333167900001627,,,,,,,0.1792155589999993,,,64.85682343960802,,,,,,,,,,,,,,star,,,,,,,,,,,,,,,0.12,0.1801260342158364,,1.3353716812368033,21.664149784854654,,9.375583803049892,,,wls_strong,,,183,,,,,,,,,,,,,,,,,smooth_variable,,8101,0.0006787680000002183,0.2732260060000158,1,False
